SITE	MHAB	Punto	LABEL	OX	OY	SITE	SITE*	MICRO	MICROCAMPO	PUNTO	PMAH_sd	PMAH_pl	TBAC_sd	TBAC_pl	BVUL_sd	BVUL_pl	BVUL_pl2	CMON_sd	CMON_pl	CMON_pl2	PNIG_sd	PNIG_pl	PNIG_pl2	RSAX_sd	RSAX_pl	RSAX_pl2	HHEL_sd	HHEL_pl	HHEL_pl2	ROSA_sd	ROSA_pl	ROSA_pl2	LARB_sd	LARB_pl	LARB_pl2	JPHO_sd	JPHO_pl	JPHO_pl2	JCOM_sd	JCOM_pl	JCOM_pl2	AGRA_sd	AGRA_pl	AGRA_pl2	AITA_sd	AITA_pl	AITA_pl2
ESQ	R	11	ESQR11	54.23	489.22	OUT	ESQ	R	R	11	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESQ	R	12	ESQR12	50.95	486.8	OUT	ESQ	R	R	12	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ESQ	R	13	ESQR13	63.36	496.02	OUT	ESQ	R	R	13	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESQ	R	14	ESQR14	87.65	502.75	OUT	ESQ	R	R	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESQ	R	15	ESQR15	83	580.33	OUT	ESQ	R	R	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESQ	R	16	ESQR16	92.74	630.44	OUT	ESQ	R	R	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESQ	R	17	ESQR17	89.22	651.06	OUT	ESQ	R	R	17	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESQ	R	18	ESQR18	114.49	693.04	OUT	ESQ	R	R	18	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESQ	R	19	ESQR19	140.33	707.65	OUT	ESQ	R	R	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESQ	R	20	ESQR20	187.63	730.9	OUT	ESQ	R	R	20	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESQ	S	11	ESQS11	63.75	469.22	OUT	ESQ	S	S	11	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESQ	S	12	ESQS12	83.74	489.47	OUT	ESQ	S	S	12	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESQ	S	13	ESQS13	73.89	513.11	OUT	ESQ	S	S	13	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESQ	S	14	ESQS14	87.19	547.57	OUT	ESQ	S	S	14	0	0	0	0	0	0	0	0	0	0	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESQ	S	15	ESQS15	103.23	571.95	OUT	ESQ	S	S	15	0	0	0	0	0	0	0	0	0	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESQ	S	16	ESQS16	142.41	671.61	OUT	ESQ	S	S	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESQ	S	17	ESQS17	144.45	694.82	OUT	ESQ	S	S	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESQ	S	18	ESQS18	167	692.25	OUT	ESQ	S	S	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESQ	S	19	ESQS19	167	708.75	OUT	ESQ	S	S	19	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESQ	S	20	ESQS20	203.81	731.47	OUT	ESQ	S	S	20	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESQ	X	1	ESQX1	253.58	787.98	OUT	ESQ	A	X	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
ESQ	X	2	ESQX2	247.83	786.92	OUT	ESQ	A	X	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0
ESQ	X	3	ESQX3	249.31	795.29	OUT	ESQ	A	X	3	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	1	0	0	0	0	0	0	0	0
ESQ	X	4	ESQX4	259.61	813.13	OUT	ESQ	A	X	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0
ESQ	X	5	ESQX5	265.47	819	OUT	ESQ	A	X	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0
ESQ	X	6	ESQX6	264.93	824.55	OUT	ESQ	A	X	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0
ESQ	X	7	ESQX7	173.22	725.15	OUT	ESQ	A	X	7	6	0	0	0	0	11	10	0	0	0	16	0	0	0	1	1	0	0	0	1	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0
ESQ	X	8	ESQX8	167.54	725.65	OUT	ESQ	A	X	8	1	0	0	0	0	3	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0
ESQ	X	9	ESQX9	135.27	721.55	OUT	ESQ	A	X	9	4	0	0	0	0	2	1	0	0	0	19	0	0	2	3	0	0	0	0	4	1	1	1	0	0	129	0	0	18	0	0	0	0	0	0	0	0
ESQ	X	10	ESQX10	208.53	742.84	OUT	ESQ	A	X	10	1	0	0	0	0	6	4	1	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0
ESQ	X	11	ESQX11	211.07	752.31	OUT	ESQ	A	X	11	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	180	0	0	2	0	0	0	0	0	0	0	0
ESQ	X	12	ESQX12	253.52	814.76	OUT	ESQ	A	X	12	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0
IN	A	55	INA55	18.33	294.78	IN	NEW	A	A	55	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	56	INA56	25.76	303.8	IN	NEW	A	A	56	94	2	0	0	3	1	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	57	INA57	27.42	315.77	IN	NEW	A	A	57	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	58	INA58	22.63	340.83	IN	NEW	A	A	58	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	59	INA59	33.43	345.51	IN	NEW	A	A	59	1	0	1	0	0	0	0	0	0	0	4	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	60	INA60	134.91	283.35	IN	NEW	A	A	60	53	2	0	0	0	16	16	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
IN	A	61	INA61	122.27	271.91	IN	NEW	A	A	61	35	1	0	0	0	9	8	1	0	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	62	INA62	129.18	259.58	IN	NEW	A	A	62	68	0	0	0	1	4	4	1	0	0	7	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	63	INA63	108.85	326.34	IN	NEW	A	A	63	3	0	0	0	0	5	5	0	0	0	3	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IN	A	64	INA64	120.93	360.33	IN	NEW	A	A	64	0	0	0	0	1	5	5	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0
IN	A	65	INA65	129.26	371.53	IN	NEW	A	A	65	0	0	0	0	0	0	0	0	1	1	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
IN	A	66	INA66	102.33	381.64	IN	NEW	A	A	66	0	0	0	0	0	19	19	0	0	0	26	0	0	0	0	0	0	0	0	1	0	0	0	0	0	124	0	0	5	0	0	0	0	0	0	0	0
IN	A	67	INA67	100.03	385.43	IN	NEW	A	A	67	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
IN	A	71	INA71	24.17	346.32	IN	NEW	A	A	71	1	0	0	0	0	0	0	14	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IN	A	72	INA72	-4.14	288.12	IN	NEW	A	A	72	1	0	0	0	1	0	0	24	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
IN	A	73	INA73	56.88	212.38	IN	NEW	A	A	73	66	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	74	INA74	65.82	202.81	IN	NEW	A	A	74	62	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	A	75	INA75	74.83	389.47	IN	NEW	A	A	75	0	0	0	0	1	1	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	4	0	0	0	0	0	0	0	0
IN	A	76	INA76	79.74	386.03	IN	NEW	A	A	76	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
IN	A	77	INA77	76.96	382.35	IN	NEW	A	A	77	2	0	0	0	4	10	9	0	0	0	3	0	0	2	0	0	0	1	1	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0
IN	A	78	INA78	93.66	254.79	IN	NEW	A	A	78	9	3	0	0	1	1	1	2	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	225	0	0	1	0	0	0	0	0	0	0	0
IN	A	54b	INA54b	18.39	281.15	IN	NEW	A	A	54b	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IN	B	41	INB41	36.26	285.24	IN	NEW	B	B	41	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	42	INB42	28.37	287.65	IN	NEW	B	B	42	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	43	INB43	25.32	296.01	IN	NEW	B	B	43	0	0	0	0	95	30	30	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	44	INB44	18.67	305.51	IN	NEW	B	B	44	0	0	0	0	0	17	17	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	45	INB45	28.06	308.5	IN	NEW	B	B	45	1	0	0	0	40	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	46	INB46	24.99	311.07	IN	NEW	B	B	46	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	47	INB47	38.18	331.89	IN	NEW	B	B	47	0	0	0	0	0	1	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	48	INB48	43.88	331.09	IN	NEW	B	B	48	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	49	INB49	52.54	349.67	IN	NEW	B	B	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	50	INB50	40.78	363.25	IN	NEW	B	B	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	51	INB51	51.58	371.55	IN	NEW	B	B	51	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	52	INB52	51.44	374.95	IN	NEW	B	B	52	0	0	0	0	3	4	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	53	INB53	54.91	384.49	IN	NEW	B	B	53	0	0	0	0	1	13	12	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IN	B	54	INB54	43.99	399.41	IN	NEW	B	B	54	0	0	0	0	3	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	55	INB55	53.19	403.7	IN	NEW	B	B	55	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	56	INB56	49.79	409.59	IN	NEW	B	B	56	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	57	INB57	56.96	417.8	IN	NEW	B	B	57	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	58	INB58	66.69	423.15	IN	NEW	B	B	58	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	59	INB59	66.35	432.1	IN	NEW	B	B	59	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	60	INB60	66.06	443.03	IN	NEW	B	B	60	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IN	B	61	INB61	76.22	437.48	IN	NEW	B	B	61	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	62	INB62	83.15	432.65	IN	NEW	B	B	62	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	63	INB63	85.38	432.47	IN	NEW	B	B	63	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	64	INB64	88.28	427.38	IN	NEW	B	B	64	0	0	0	0	25	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	65	INB65	87.56	419.12	IN	NEW	B	B	65	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IN	B	66	INB66	96.32	420.66	IN	NEW	B	B	66	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	67	INB67	100.99	415.99	IN	NEW	B	B	67	0	0	0	0	4	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	68	INB68	97.35	408.91	IN	NEW	B	B	68	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	69	INB69	105.87	410.17	IN	NEW	B	B	69	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	70	INB70	112.54	411.96	IN	NEW	B	B	70	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	71	INB71	47.48	324.86	IN	NEW	B	B	71	0	0	0	0	0	0	0	0	0	0	1	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	72	INB72	59.24	312.78	IN	NEW	B	B	72	1	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	B	73	INB73	59.76	300.58	IN	NEW	B	B	73	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	1	INP1	50.83	219.03	IN	NEW	P	P	1	10	4	0	0	2	4	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	2	INP2	51.14	228.53	IN	NEW	P	P	2	9	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	3	INP3	52.05	245.21	IN	NEW	P	P	3	5	0	1	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	4	INP4	45.68	268.97	IN	NEW	P	P	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	5	INP5	34.9	269.7	IN	NEW	P	P	5	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	6	INP6	37.77	280.42	IN	NEW	P	P	6	2	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	7	INP7	27.2	283.04	IN	NEW	P	P	7	3	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	8	INP8	14.76	302.11	IN	NEW	P	P	8	3	2	0	0	1	0	0	0	1	0	12	0	0	0	0	0	0	0	0	39	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
IN	P	9	INP9	-3.42	311.26	IN	NEW	P	P	9	2	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	10	INP10	2.03	317.98	IN	NEW	P	P	10	2	1	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	11	INP11	26.49	326.43	IN	NEW	P	P	11	4	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IN	P	12	INP12	12.73	342.83	IN	NEW	P	P	12	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	13	INP13	33.43	363.61	IN	NEW	P	P	13	2	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	14	INP14	62.9	350.11	IN	NEW	P	P	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IN	P	15	INP15	73.5	362.75	IN	NEW	P	P	15	4	0	0	0	0	3	3	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	16	INP16	60.18	393.71	IN	NEW	P	P	16	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	17	INP17	60.18	402.71	IN	NEW	P	P	17	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	18	INP18	66.23	419.25	IN	NEW	P	P	18	2	0	0	0	0	5	2	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	19	INP19	72.15	426.3	IN	NEW	P	P	19	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
IN	P	20	INP20	75.02	432.46	IN	NEW	P	P	20	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	21	INP21	119.22	409	IN	NEW	P	P	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
IN	P	22	INP22	116.1	391.28	IN	NEW	P	P	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	23	INP23	121.52	382.7	IN	NEW	P	P	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	24	INP24	111.42	388.58	IN	NEW	P	P	24	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	25	INP25	80.86	407.51	IN	NEW	P	P	25	2	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
IN	P	26	INP26	107.55	377.87	IN	NEW	P	P	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	27	INP27	103.32	366.14	IN	NEW	P	P	27	3	1	0	0	0	3	3	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	28	INP28	110.95	356.09	IN	NEW	P	P	28	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	29	INP29	117.51	347.58	IN	NEW	P	P	29	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	30	INP30	106.7	346.41	IN	NEW	P	P	30	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	31	INP31	107.55	339.22	IN	NEW	P	P	31	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	32	INP32	101.53	337.85	IN	NEW	P	P	32	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	33	INP33	93.34	341.78	IN	NEW	P	P	33	0	1	0	0	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	34	INP34	90.49	331.16	IN	NEW	P	P	34	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	35	INP35	90.49	321.3	IN	NEW	P	P	35	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
IN	P	36	INP36	84.28	307.97	IN	NEW	P	P	36	4	2	3	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
IN	P	37	INP37	76.93	314.14	IN	NEW	P	P	37	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	38	INP38	75.68	305.67	IN	NEW	P	P	38	1	1	0	0	2	2	2	0	0	0	5	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	39	INP39	87.88	294.55	IN	NEW	P	P	39	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IN	P	40	INP40	100.8	312.4	IN	NEW	P	P	40	4	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
