ORDDIST	UNIT#	Rank_ORDDIST	LOW2.5%	MEANSIM	UPP2.5%
90.5139489448159	111	42	9.96807935648313	13.5547883064556	16.7748281076839
92.5054830958949	4	43	9.98057501366367	13.6952925721839	16.7974359693047
92.5380776416765	47	44	10.0973654993960	13.8991762404768	17.0006645333024
93.4991881717074	91	45	10.1185986664659	14.0480345971517	17.3640988343412
93.5068279127537	65	46	10.1858768509245	14.2243392466874	17.4924159330313
94.1417778042578	24	47	10.7233700600220	14.3794933462832	17.6653400134968
94.2181604399862	14	48	10.7546743453737	14.5137844984744	18.3578520429758
97.4869993533750	28	49	10.7771701257045	14.7243162411868	18.4386417619380
97.9297467053116	95	50	11.3721731065024	14.8676562650465	18.5006129223100
100.111246002329	77	51	11.5416220196718	14.9844329696539	18.5098424720327
101.500936238931	30	52	11.9693608089441	15.1305043705450	18.7279562285432
104.087248987145	86	53	12.2250084788623	15.2867091222296	19.0681622931854
105.618678762369	31	54	12.2612398754477	15.4234785286943	19.1567905800034
106.099502463618	29	55	12.3544565111204	15.6124390005867	19.1933536945050
106.455006536371	53	56	12.6146248632797	15.7667957164507	19.3685442210641
108.084027735103	98	57	12.7592096917358	15.9376561337050	19.6121902964824
108.309130407735	37	58	12.8247800237061	16.0617640517700	19.9727187861926
110.606831300169	8	59	12.9339063632225	16.2189855983765	20.0990915987874
112.007496855290	61	60	13.1295697288161	16.3763852724706	20.2583345685594
112.187649378474	107	61	13.2680924376321	16.5275529205196	20.3470367161393
113.228512788932	101	62	13.2699739433997	16.6991896991485	20.9128027957192
113.367002995580	90	63	13.3182370025157	16.8576070576121	21.2765711807445
115.034333494586	76	64	13.6439825490211	17.0110179190377	21.4154884665921
115.320883316956	88	65	13.8749364430733	17.1621262058411	21.4306063784887
115.920509096034	33	66	14.0092513984578	17.3468921710693	21.5677468048830
116.396656094882	109	67	14.0399901986231	17.5130980670994	21.6062202590275
116.794243463835	78	68	14.0473040738306	17.6590530032885	21.8678776862926
118.798724055766	74	69	14.1249246379419	17.8321807660010	21.9142819624936
118.896720181630	39	70	14.5003779399360	17.9801023557376	22.2880177819577
121.180802667717	52	71	14.8003534840755	18.1485885376435	22.5361852252866
121.216754606986	100	72	14.9423578701220	18.2837835137100	22.7666125848306
122.862136049776	51	73	14.9820590942894	18.4393427265035	22.8319638060255
122.924649657037	58	74	15.0561402265755	18.5608372330920	23.0860380260516
125.244624750350	103	75	15.3135869900051	18.7149631638473	23.1555427444526
127.996220472746	96	76	15.3180934202326	18.8514146044685	23.3790640827898
128.494230140039	1	77	15.3909532858786	18.9890975214161	23.5224678138525
129.938567428559	85	78	15.4523037126525	19.1170218662658	23.5280999289378
130.140795215529	110	79	15.6833198006151	19.2892579443295	23.5827815458413
130.150069325096	38	80	16.0125028252041	19.4649134464800	24.1625243806448
131.603887404843	46	81	16.0564714650686	19.5981368778657	24.3437913670267
133.243574966480	50	82	16.1887737266794	19.7567501364674	24.5894186185495
134.119980877873	43	83	16.1963817135670	19.8899076108009	24.6693208051355
135.906712590506	32	84	16.4737511922754	20.0266194082749	24.7580259114606
136.679947194478	59	85	16.5953573515724	20.1930161653063	24.8094260449500
138.366600231870	15	86	16.8052897924508	20.3443591520412	24.9129915370474
138.960225610503	84	87	16.9658964922796	20.4929540132751	25.1190730239435
139.647303459522	44	88	17.1552089360338	20.6044492065813	25.2617072161569
140.632312074282	34	89	17.3070474847815	20.7757133069993	25.3137064676843
142.660290783025	6	90	17.4635113934772	20.9379842895417	25.6592398994345
143.220028096879	102	91	17.6091828632459	21.0830967994160	25.7854183847921
143.518980815345	35	92	17.6118447033519	21.2532438409386	26.4078360201698
145.672619402308	104	93	17.6440256453278	21.3942690866997	26.5232472944323
146.676914360163	82	94	17.9372106161622	21.5721327441642	26.5448368663504
148.007861905665	79	95	18.2102253672609	21.7081074850767	26.8822160524751
149.173652101268	36	96	18.3765313509478	21.8208448485243	26.9169626998331
151.061892081501	45	97	18.4741589834013	21.9826380490995	26.9768624312270
152.529060209704	49	98	18.6536111536395	22.1413100262145	27.0678509159845
152.533241671315	105	99	18.9553058585701	22.2967123149589	27.1692457617112
152.754619521333	106	100	18.9965479234473	22.4484415275165	27.1797437067888
156.946626519455	2	101	19.1891361747483	22.6113441465209	27.2400162727435
157.947605243710	19	102	19.2617743985665	22.7761697426322	27.4508374766363
160.911631040653	87	103	19.3380743304423	22.9691959236556	27.8471451065920
162.219254058712	108	104	19.4601862188970	23.1353292502112	28.0518718407879
165.286893682257	40	105	19.5703681623935	23.2951945201426	28.1461845385537
173.078835047255	20	106	19.5796589183181	23.4523185397571	28.5615375667783
176.242338223623	80	107	19.6336634087020	23.6015425147710	28.6913158502468
176.751390619734	48	108	19.6570303739416	23.7296597896745	29.1874161839198
192.765360617541	89	109	19.7816955928853	23.9025405158925	29.3744902054912
200.455767220641	41	110	19.9460433768271	24.0549638878141	29.4794559611570
203.010326960508	54	111	20.0504812973470	24.2557114201584	30.2572827246750
214.043448096789	81	112	20.1854606314778	24.4323054404339	30.3418920178891
216.490782181752	75	113	20.1996106148336	24.5900406155406	30.3539658620414
221.729203897858	57	114	20.2656829116560	24.6924016573476	30.3989488509568
224.310013950526	56	115	20.5188592219459	24.8283395368800	31.0183770086474
232.230186917384	55	116	20.5257696598105	24.9846984881444	31.2125146350963
244.594066776111	83	117	20.5304519022171	25.1221594673005	31.3694327069473
NaN	118	118	20.7737896261741	25.3307212965509	31.3920040336454
81.3823984725142	124	119	20.8209724995295	25.4865080531666	31.6418418224418
88.0024009507619	119	120	21.0152963882705	25.6479845068876	31.6824665896344
96.8326739495600	125	121	21.2682236880033	25.8088854055248	31.6974954595810
118.467159955642	120	122	21.5511414363187	25.9695392163554	31.8572556537407
119.076821354099	123	123	21.7752418349799	26.1489347941896	32.0398667589917
137.163654661850	121	124	21.7956611206360	26.3161309695193	32.1799402092666
143.862721198189	126	125	21.8821195212578	26.4872387936282	32.2686999204446
191.810386964973	122	126	21.9279158517238	26.6390313375141	32.2816309350302
NaN	127	127	22.1033007830625	26.8540638053000	32.4896688661003
120.455578871921	128	128	22.5783164066984	27.0207801628588	32.5560074620427
149.063282549718	129	129	22.6556293941174	27.1728054399032	32.8549950383258
NaN	130	130	22.6756892490368	27.3104305037403	33.0282566856519
15.2877145324083	161	131	22.8724697404006	27.4601515093938	33.3606706296405
17.0038831853054	156	132	22.8846241709047	27.6296227394295	33.6720398483971
21.1535216717885	160	133	23.5098131390136	27.7860034277489	33.7448210761819
33.4054088304249	155	134	23.5501987670537	27.9301016404056	34.1716317150766
38.8678611093879	162	135	23.5977650719937	28.0864807058686	34.4822375072052
44.1623791108293	215	136	23.8591634056724	28.2099093605916	34.4897116869135
46.7432738798765	234	137	23.9721517028705	28.3569385975083	34.5262417016812
48.7919336976630	157	138	24.0884124991634	28.5466917986942	34.9854505644263
50.7660602110793	225	139	24.1363992035287	28.7108851381425	35.2304480283650
51.8106590002415	163	140	24.2739459987345	28.8741729737254	35.3590989764249
54.2637891368778	139	141	24.3074154511637	29.0677775999658	35.4816763149396
60.0720742614276	216	142	24.3234890887977	29.2521520036508	35.8822116421198
61.9385675882374	192	143	24.3863620672507	29.4258365314349	35.9353466540821
64.9287486947049	143	144	24.5322689408576	29.5823677722251	36.5407182972988
65.4330964352660	154	145	24.5388252311053	29.7723277695844	37.1937886066917
66.3649795048285	158	146	24.7798742348905	29.9582281387663	37.4271801330136
70.1241982739263	151	147	24.8134584468946	30.1755162532911	37.6185971616314
70.6462246892849	227	148	24.9139806045518	30.3487672476432	38.0376374527957
72.3627037675705	159	149	24.9688099769280	30.5200246860031	38.1268191020306
72.4728003251511	200	150	25.3980634365618	30.6889656659004	38.2071193309552
76.9184005312842	164	151	25.5752432884039	30.9185133315457	38.2202302618343
78.2102953134735	140	152	25.6818883097173	31.0929705860299	38.2971781972918
80.8191260541725	213	153	25.8416781054261	31.2645238427350	38.6006616892856
84.6787012252292	221	154	26.2553173422413	31.4219123721566	38.6250669074324
84.7539079716516	153	155	26.2879167554569	31.5696068605283	38.6857431295615
84.9598952451678	204	156	26.4607747085087	31.7657006232524	38.7023080778655
86.2808634164986	207	157	26.5112942880001	31.9388210162757	38.7608510592681
86.3249915373674	226	158	26.5429080462088	32.1481036321037	38.8741647705139
86.6971305469328	212	159	26.6534524110330	32.3565298201574	39.5273350499635
88.7155255647756	205	160	26.8041413944027	32.5437459799757	39.7769455201135
90.8092446105940	187	161	26.8750557760028	32.7930909448378	39.8352404394873
91.1415210444840	166	162	27.7460244747319	32.9713797248863	39.8996803037068
92.1331883454383	217	163	28.1590556169774	33.1297815368189	39.9990125088929
93.8273507815805	144	164	28.1590924435843	33.2636135633564	40.0035198295177
94.4165100596994	185	165	28.1791405775006	33.4322685533865	40.1972319794991
95.3944162223210	238	166	28.1793754638845	33.6634160867525	40.5789696615793
95.6670149452035	137	167	28.2162138121120	33.8315239601627	40.8659887987385
96.8290113416848	174	168	28.3813521649440	34.0546316243967	40.9474502799739
97.0296643038090	168	169	28.5307177598514	34.2704436600258	41.1336508087152
97.9107315313598	224	170	28.9786827004819	34.5310425155773	41.4762016067183
98.4973182739244	201	171	29.1262054846152	34.7492227155126	41.5523528573416
99.1901863337942	191	172	29.1558001331502	34.9251543907828	42.0846555463878
99.6818447698614	165	173	29.5660824001102	35.1109172752864	42.2127209413993
100.496016346536	173	174	29.8273033161245	35.3703562578889	42.4800297076500
101.978252802156	198	175	29.9505088170561	35.6428026060365	42.7339612287230
102.777524003721	228	176	30.8711829094026	35.8809812130183	42.7734716329780
103.968672298869	175	177	30.8967137813765	36.1367184821228	43.1002741292283
104.399026584097	142	178	30.9244668391542	36.3379600674471	43.4530781033373
107.270077274664	150	179	31.3021316844997	36.5661427808205	43.8157740739923
107.741233194666	177	180	31.6442502988087	36.8121096184251	44.3018406976854
109.527515136356	236	181	31.8442769892199	37.0420311919091	44.5411360234895
109.824393360076	136	182	32.0743477798591	37.2070514157237	44.5496398099319
111.242985613559	141	183	32.1837777445004	37.4500281000199	45.0461184243586
111.300488354439	214	184	32.3460866255590	37.6588589904850	45.2506549186658
113.160186128667	170	185	32.4098707358968	37.9187289882170	45.8802453975855
114.584636495365	181	186	32.6793154090475	38.0936429984594	45.9715098524099
115.265625910886	223	187	32.9137691222751	38.3332183485930	46.1785909589095
115.916372260420	220	188	33.0392651655584	38.7103079452071	46.4097822535440
117.335835456819	237	189	33.1167148611938	38.9866389899984	46.4838087533473
117.607067346383	145	190	33.2912007622317	39.2499860223244	47.0999214476013
118.677145633177	135	191	33.5850490565748	39.5260556939047	47.2089255349045
118.680297514078	211	192	33.8917894887416	39.7967788991467	47.4697817008960
118.766645145848	146	193	34.0405536285407	40.0785481238800	47.6152342452723
119.188459205299	235	194	34.1412403973001	40.4570756902037	47.7364290035973
119.640882656914	152	195	34.3631281628865	40.6984039979226	48.1039097973199
120.873101374642	147	196	34.7136423276839	41.0602871241163	49.1989498926136
121.386596004611	133	197	34.9369221705814	41.3263920200056	49.4860850998925
121.771007150586	218	198	34.9432002844616	41.5789321877990	49.7926341250180
124.412977846728	210	199	35.2769889615298	41.9200956229281	50.2329193834973
124.995622124910	239	200	35.3897071248117	42.2117422714742	50.6070281435271
130.047452185254	229	201	35.9318910504536	42.4831664575928	50.7203241131401
131.328888829558	199	202	36.3350004942769	42.7990785922214	51.2662384227897
134.533937878146	138	203	36.7095042076236	43.1939106582226	51.6543289792658
135.681052269417	231	204	36.8255138781487	43.4746052082555	51.8419784841963
137.141140892543	131	205	37.0585570526905	43.8072111918478	51.9939641562443
137.954269575511	197	206	37.5450866782723	44.2391222763062	53.2869146784726
140.376030648751	209	207	37.7543819750645	44.5327016846164	53.3307552024800
141.124413593931	176	208	37.9817708374971	44.8445525369906	53.4900846380143
141.916730643213	167	209	38.0816220424401	45.1731401592277	53.5872698811151
142.826483920992	206	210	38.2501399527739	45.5038400019697	53.9716796732537
147.650988247168	203	211	38.5236077072439	45.8575745769345	54.5383592172869
147.724100849804	149	212	38.7340953175958	46.2134502881331	55.3250678489378
149.613508704361	169	213	39.2758158217238	46.5258161150028	55.7077965190372
151.221191602184	172	214	39.3432347656446	46.9274471428461	56.3059244116004
152.430443449542	195	215	39.5568873923237	47.4678010484520	56.5000588758589
153.110966348852	208	216	39.5648040603259	47.9396694202002	57.1089311309879
154.670140243061	230	217	39.9161902642390	48.3515191338285	58.2458527060108
154.752485465950	148	218	40.1539559457766	48.7081677608506	58.9064442209251
155.472297206791	178	219	40.2741670760685	49.2972181432602	60.8622974710635
155.545702927308	134	220	40.4186940632753	49.8995757137706	61.5631665543913
157.174130062386	184	221	40.5298137085797	50.5172984983891	62.1990378729846
158.631953989988	180	222	41.0225605935374	51.0300134872791	62.4017569503444
162.255850028583	183	223	41.0937924165087	51.4107578454723	62.7740701715996
163.658956031425	232	224	41.4346194389690	52.1487876495602	63.7690941993403
166.322161638666	179	225	41.5423202104790	52.8662959819806	63.9043352719253
168.330338270825	189	226	42.1208592984957	53.5255623399430	64.7779202907180
168.891239997619	196	227	42.3868599814599	54.2825789986911	66.9557144546472
170.647457450421	222	228	43.5766104917642	55.2549776096910	68.6664411855708
171.323657878557	219	229	43.7270076401601	56.1260725205645	69.4437079359585
173.054363137004	171	230	43.7555520080354	56.9604906774079	69.4465510967864
174.690769871057	233	231	43.8090002575873	57.9669018689170	71.3408069239471
180.617489451881	186	232	45.4794741871566	59.5065889191649	73.2029934840240
181.573943588912	132	233	45.9875125394990	60.6965409603294	75.4226969947042
183.869110621717	188	234	46.5141394249769	62.6572789230872	77.3258771288280
190.041101617844	182	235	47.4886504302106	64.0853525711907	80.1943988836955
195.759680367159	202	236	47.5311636672459	65.8550280209997	84.1102274193539
203.177400660022	193	237	52.4755051029051	68.3804840713229	86.2224625064455
212.249084957249	194	238	54.6088852843292	72.0969383231185	102.459489487969
242.019914257253	190	239	55.5549705338913	78.6461356765104	119.417933372774
